净值日期,累计净值
2019-11-19,1.0
2019-11-22,1.0002
2019-11-25,1.0003
2019-11-26,1.0004
2019-11-27,1.0004
2019-11-28,1.0005
2019-11-29,1.0005
2019-12-02,1.0007
2019-12-03,1.0007
2019-12-04,1.0008
2019-12-05,1.0008
2019-12-06,1.0009
2019-12-09,1.001
2019-12-10,1.001
2019-12-11,1.0012
2019-12-12,1.0013
2019-12-13,1.0014
2019-12-16,1.0017
2019-12-17,1.0016
2019-12-18,1.0019
2019-12-19,1.0021
2019-12-20,1.0026
2019-12-23,1.0036
2019-12-24,1.0046
2019-12-25,1.0048
2019-12-26,1.0051
2019-12-27,1.0052
2019-12-30,1.0055
2019-12-31,1.0057
2020-01-02,1.0056
2020-01-03,1.0056
2020-01-06,1.006
2020-01-07,1.0063
2020-01-08,1.0067
2020-01-09,1.0068
2020-01-10,1.0077
2020-01-13,1.0082
2020-01-14,1.0079
2020-01-15,1.0078
2020-01-16,1.0081
2020-01-17,1.0082
2020-01-20,1.0087
2020-01-21,1.0095
2020-01-22,1.0101
2020-01-23,1.0104
2020-02-03,1.0151
2020-02-04,1.0152
2020-02-05,1.0149
2020-02-06,1.0151
2020-02-07,1.016
2020-02-10,1.0173
2020-02-11,1.0173
2020-02-12,1.0175
2020-02-13,1.018
2020-02-14,1.0179
2020-02-17,1.0173
2020-02-18,1.0177
2020-02-19,1.0178
2020-02-20,1.0174
2020-02-21,1.0179
2020-02-24,1.0188
2020-02-25,1.0191
2020-02-26,1.0196
2020-02-27,1.0202
2020-02-28,1.0216
2020-03-02,1.0218
2020-03-03,1.0218
2020-03-04,1.0229
2020-03-05,1.0231
2020-03-06,1.0243
2020-03-09,1.0272
2020-03-10,1.0252
2020-03-11,1.0249
2020-03-12,1.0247
2020-03-13,1.0238
2020-03-16,1.0238
2020-03-17,1.0229
2020-03-18,1.0232
2020-03-19,1.023
2020-03-20,1.0234
2020-03-23,1.0249
2020-03-24,1.0262
2020-03-25,1.0269
2020-03-26,1.0285
2020-03-27,1.0289
2020-03-30,1.0297
2020-03-31,1.0314
2020-04-01,1.0333
2020-04-02,1.0332
2020-04-03,1.0336
2020-04-07,1.0411
2020-04-08,1.0437
2020-04-09,1.045
2020-04-10,1.0445
2020-04-13,1.0441
2020-04-14,1.0451
2020-04-15,1.0462
2020-04-16,1.0471
2020-04-17,1.0468
2020-04-20,1.0472
2020-04-21,1.0481
2020-04-22,1.0496
2020-04-23,1.051
2020-04-24,1.0509
2020-04-27,1.051
2020-04-28,1.0512
2020-04-29,1.0522
2020-04-30,1.0519
2020-05-06,1.0516
2020-05-07,1.0488
2020-05-08,1.0478
2020-05-11,1.0439
2020-05-12,1.0437
2020-05-13,1.0435
2020-05-14,1.0439
2020-05-15,1.0451
2020-05-18,1.0435
2020-05-19,1.0424
2020-05-20,1.0418
2020-05-21,1.0413
2020-05-22,1.043
2020-05-25,1.0415
2020-05-26,1.038
2020-05-27,1.036
2020-05-28,1.0356
2020-05-29,1.0354
2020-06-01,1.035
2020-06-02,1.0298
2020-06-03,1.0269
2020-06-04,1.0253
2020-06-05,1.0231
2020-06-08,1.0235
2020-06-09,1.0249
2020-06-10,1.0251
2020-06-11,1.0259
2020-06-12,1.0271
2020-06-15,1.0278
2020-06-16,1.0259
2020-06-17,1.0245
2020-06-18,1.0247
2020-06-19,1.0243
2020-06-22,1.0228
2020-06-23,1.0212
2020-06-24,1.0229
2020-06-29,1.0242
2020-06-30,1.0247
2020-07-01,1.025
2020-07-02,1.0257
2020-07-03,1.0253
2020-07-06,1.022
2020-07-07,1.0201
2020-07-08,1.0191
2020-07-09,1.0165
2020-07-10,1.0157
2020-07-13,1.0144
2020-07-14,1.0147
2020-07-15,1.0155
2020-07-16,1.0164
2020-07-17,1.0171
2020-07-20,1.0182
2020-07-21,1.0206
2020-07-22,1.021
2020-07-23,1.0209
2020-07-24,1.0215
2020-07-27,1.0219
2020-07-28,1.0213
2020-07-29,1.0204
2020-07-30,1.0203
2020-07-31,1.0198
2020-08-03,1.0196
2020-08-04,1.0197
2020-08-05,1.0199
2020-08-06,1.0195
2020-08-07,1.0192
2020-08-10,1.02
2020-08-11,1.02
2020-08-12,1.0199
2020-08-13,1.02
2020-08-14,1.0203
2020-08-17,1.0208
2020-08-18,1.0208
2020-08-19,1.0203
2020-08-20,1.0197
2020-08-21,1.0197
2020-08-24,1.0193
2020-08-25,1.0185
2020-08-26,1.0183
2020-08-27,1.0179
2020-08-28,1.0173
2020-08-31,1.0176
2020-09-01,1.0175
2020-09-02,1.0169
2020-09-03,1.0162
2020-09-04,1.016
2020-09-07,1.0158
2020-09-08,1.016
2020-09-09,1.0164
2020-09-10,1.0169
2020-09-11,1.0169
2020-09-14,1.0168
2020-09-15,1.0173
2020-09-16,1.0178
2020-09-17,1.0179
2020-09-18,1.018
2020-09-21,1.0183
2020-09-22,1.0186
2020-09-23,1.0187
2020-09-24,1.0188
2020-09-25,1.0187
2020-09-28,1.0188
2020-09-29,1.0188
2020-09-30,1.0188
2020-10-09,1.0191
2020-10-12,1.0194
2020-10-13,1.0194
2020-10-14,1.0195
2020-10-15,1.0197
2020-10-16,1.0199
2020-10-19,1.0202
2020-10-20,1.0204
2020-10-21,1.0207
2020-10-22,1.021
2020-10-23,1.021
2020-10-26,1.0213
2020-10-27,1.0216
2020-10-28,1.0217
2020-10-29,1.0218
2020-10-30,1.0217
2020-11-02,1.0219
2020-11-03,1.0223
2020-11-04,1.0226
2020-11-05,1.0228
2020-11-06,1.0227
2020-11-09,1.0227
2020-11-10,1.0227
2020-11-11,1.0227
2020-11-12,1.0225
2020-11-13,1.022
2020-11-16,1.022
2020-11-17,1.0221
2020-11-18,1.0216
2020-11-19,1.0212
2020-11-20,1.0206
2020-11-23,1.0211
2020-11-24,1.0212
2020-11-25,1.0211
2020-11-26,1.0214
2020-11-27,1.0217
2020-11-30,1.0227
2020-12-01,1.0233
2020-12-02,1.0233
2020-12-03,1.0234
2020-12-04,1.0238
2020-12-07,1.0241
2020-12-08,1.0245
2020-12-09,1.0249
2020-12-10,1.0254
2020-12-11,1.0253
2020-12-14,1.0255
2020-12-15,1.026
2020-12-16,1.0265
2020-12-17,1.0266
2020-12-18,1.0267
2020-12-21,1.0273
2020-12-22,1.028
2020-12-23,1.0284
2020-12-24,1.0283
2020-12-25,1.0286
2020-12-28,1.0291
2020-12-29,1.0293
2020-12-30,1.0298
2020-12-31,1.03
2021-01-04,1.0303
2021-01-05,1.0309
2021-01-06,1.0315
2021-01-07,1.032
2021-01-08,1.0324
2021-01-11,1.0325
2021-01-12,1.0328
2021-01-13,1.0333
