净值日期,累计净值
2016-12-05,1.0
2016-12-09,1.0002
2016-12-16,1.0005
2016-12-23,1.0013
2016-12-30,1.0022
2016-12-31,1.0023
2017-01-06,1.0028
2017-01-13,1.0027
2017-01-20,1.0031
2017-01-26,1.0024
2017-02-03,1.0022
2017-02-10,1.0026
2017-02-17,1.0035
2017-02-24,1.0052
2017-02-27,1.0065
2017-02-28,1.0062
2017-03-01,1.0055
2017-03-02,1.0046
2017-03-03,1.0049
2017-03-06,1.0051
2017-03-07,1.0051
2017-03-08,1.0038
2017-03-09,1.0028
2017-03-10,1.0009
2017-03-13,1.0019
2017-03-14,1.0026
2017-03-15,1.0027
2017-03-16,1.0035
2017-03-17,1.003
2017-03-20,1.003
2017-03-21,1.0021
2017-03-22,1.0018
2017-03-23,1.002
2017-03-24,1.0036
2017-03-27,1.0046
2017-03-28,1.005
2017-03-29,1.005
2017-03-30,1.0048
2017-03-31,1.0048
2017-04-05,1.0046
2017-04-06,1.0039
2017-04-07,1.005
2017-04-10,1.0045
2017-04-11,1.0039
2017-04-12,1.0026
2017-04-13,1.0027
2017-04-14,1.0021
2017-04-17,0.9997
2017-04-18,0.9988
2017-04-19,0.9988
2017-04-20,0.9981
2017-04-21,0.9967
2017-04-24,0.9947
2017-04-25,0.9959
2017-04-26,0.9958
2017-04-27,0.9962
2017-04-28,0.9963
2017-05-02,0.995
2017-05-03,0.9937
2017-05-04,0.9918
2017-05-05,0.9906
2017-05-08,0.9885
2017-05-09,0.9865
2017-05-10,0.9833
2017-05-11,0.9842
2017-05-12,0.9836
2017-05-15,0.9849
2017-05-16,0.9844
2017-05-17,0.9831
2017-05-18,0.9838
2017-05-19,0.9828
2017-05-22,0.9817
2017-05-23,0.9823
2017-05-24,0.9839
2017-05-25,0.9848
2017-05-26,0.9844
2017-05-31,0.9877
2017-06-01,0.9879
2017-06-02,0.9884
2017-06-05,0.9892
2017-06-06,0.9883
2017-06-07,0.9874
2017-06-08,0.9864
2017-06-09,0.9855
2017-06-12,0.9881
2017-06-13,0.9883
2017-06-14,0.9887
2017-06-15,0.9891
2017-06-16,0.9884
2017-06-19,0.9918
2017-06-20,0.9921
2017-06-21,0.9906
2017-06-22,0.9894
2017-06-23,0.9908
2017-06-26,0.9925
2017-06-27,0.9919
2017-06-28,0.9919
2017-06-29,0.9931
2017-06-30,0.9921
2017-07-03,0.9916
2017-07-04,0.9919
2017-07-05,0.9931
2017-07-06,0.9937
2017-07-07,0.9935
2017-07-10,0.9931
2017-07-11,0.9929
2017-07-12,0.9931
2017-07-13,0.9934
2017-07-14,0.9933
2017-07-17,0.994
2017-07-18,0.9919
2017-07-19,0.9918
2017-07-20,0.9923
2017-07-21,0.9925
2017-07-24,0.9927
2017-07-25,0.9921
2017-07-26,0.991
2017-07-27,0.9911
2017-07-28,0.9911
2017-07-31,0.9906
2017-08-01,0.99
2017-08-02,0.9905
2017-08-03,0.9906
2017-08-04,0.9908
2017-08-07,0.9897
2017-08-08,0.9891
2017-08-09,0.9884
2017-08-10,0.989
2017-08-11,0.9906
2017-08-14,0.9914
2017-08-15,0.9914
2017-08-16,0.9909
2017-08-17,0.9908
2017-08-18,0.9908
2017-08-21,0.9907
2017-08-22,0.9906
2017-08-23,0.9913
2017-08-24,0.9905
2017-08-25,0.9905
2017-08-28,0.9893
2017-08-29,0.9902
2017-08-30,0.9902
2017-08-31,0.9908
2017-09-01,0.9907
2017-09-04,0.9907
2017-09-05,0.9901
2017-09-06,0.9906
2017-09-07,0.9917
2017-09-08,0.9928
2017-09-11,0.9927
2017-09-12,0.9929
2017-09-13,0.9916
2017-09-14,0.9927
2017-09-15,0.9926
2017-09-18,0.9916
2017-09-19,0.9922
2017-09-20,0.9918
2017-09-21,0.9912
2017-09-22,0.9922
2017-09-25,0.9931
2017-09-26,0.9924
2017-09-27,0.9923
2017-09-28,0.993
2017-09-29,0.9931
2017-10-09,0.9924
2017-10-10,0.9924
2017-10-11,0.9923
