净值日期,累计净值
2017-01-04,1.0
2017-01-06,1.0
2017-01-13,1.0003
2017-01-18,1.0006
2017-01-19,1.0008
2017-01-20,1.0011
2017-01-23,1.0012
2017-01-24,1.0013
2017-01-25,1.0014
2017-01-26,1.0015
2017-02-03,1.002
2017-02-06,1.0021
2017-02-07,1.0022
2017-02-08,1.0023
2017-02-09,1.0023
2017-02-10,1.0024
2017-02-13,1.0024
2017-02-14,1.0025
2017-02-15,1.0026
2017-02-16,1.0026
2017-02-17,1.0028
2017-02-20,1.0028
2017-02-21,1.0029
2017-02-22,1.0031
2017-02-23,1.0032
2017-02-24,1.0033
2017-02-27,1.0034
2017-02-28,1.0035
2017-03-01,1.0036
2017-03-02,1.0037
2017-03-03,1.0038
2017-03-06,1.0038
2017-03-07,1.0039
2017-03-08,1.0039
2017-03-09,1.004
2017-03-10,1.0041
2017-03-13,1.0041
2017-03-14,1.0042
2017-03-15,1.0042
2017-03-16,1.0043
2017-03-17,1.0045
2017-03-20,1.0047
2017-03-21,1.0048
2017-03-22,1.005
2017-03-23,1.0051
2017-03-24,1.0052
2017-03-27,1.0053
2017-03-28,1.0041
2017-03-29,1.0036
2017-03-30,1.0026
2017-03-31,1.0028
2017-04-05,1.0022
2017-04-06,1.0025
2017-04-07,1.0029
2017-04-10,1.002
2017-04-11,1.0022
2017-04-12,1.002
2017-04-13,1.002
2017-04-14,0.999
2017-04-17,0.9952
2017-04-18,0.9952
2017-04-19,0.9953
2017-04-20,0.994
2017-04-21,0.9915
2017-04-24,0.9894
2017-04-25,0.9923
2017-04-26,0.9926
2017-04-27,0.9927
2017-04-28,0.9917
2017-05-02,0.9911
2017-05-03,0.9888
2017-05-04,0.9877
2017-05-05,0.9873
2017-05-08,0.9845
2017-05-09,0.9826
2017-05-10,0.9785
2017-05-11,0.9803
2017-05-12,0.9801
2017-05-15,0.9819
2017-05-16,0.9812
2017-05-17,0.981
2017-05-18,0.982
2017-05-19,0.9807
2017-05-22,0.9785
2017-05-23,0.9787
2017-05-24,0.9793
2017-05-25,0.9802
2017-05-26,0.9801
2017-05-31,0.983
2017-06-01,0.9827
2017-06-02,0.9821
2017-06-05,0.9832
2017-06-06,0.9827
2017-06-07,0.9819
2017-06-08,0.9821
2017-06-09,0.9837
2017-06-12,0.9868
2017-06-13,0.9874
2017-06-14,0.9894
2017-06-15,0.9885
2017-06-16,0.9878
2017-06-19,0.9924
2017-06-20,0.9931
2017-06-21,0.9894
2017-06-22,0.9881
2017-06-23,0.989
2017-06-26,0.9915
2017-06-27,0.9926
2017-06-28,0.9912
2017-06-29,0.9904
2017-06-30,0.9889
2017-07-03,0.9868
2017-07-04,0.987
2017-07-05,0.9889
2017-07-06,0.9899
2017-07-07,0.9892
2017-07-10,0.9892
2017-07-11,0.9895
2017-07-12,0.9905
2017-07-13,0.9917
2017-07-14,0.9916
2017-07-17,0.9923
2017-07-18,0.9905
2017-07-19,0.9904
2017-07-20,0.9912
2017-07-21,0.9906
2017-07-24,0.9908
2017-07-25,0.9898
2017-07-26,0.9883
2017-07-27,0.9893
2017-07-28,0.9893
2017-07-31,0.9883
2017-08-01,0.9875
2017-08-02,0.9879
2017-08-03,0.9883
2017-08-04,0.9885
2017-08-07,0.986
2017-08-08,0.9863
2017-08-09,0.9861
2017-08-10,0.9876
2017-08-11,0.9889
2017-08-14,0.9904
2017-08-15,0.9902
2017-08-16,0.989
2017-08-17,0.9889
2017-08-18,0.989
2017-08-21,0.9877
2017-08-22,0.9872
2017-08-23,0.9875
2017-08-24,0.9868
2017-08-25,0.9864
2017-08-28,0.9855
2017-08-29,0.9864
2017-08-30,0.9866
2017-08-31,0.9869
2017-09-01,0.9863
2017-09-04,0.9858
2017-09-05,0.9846
2017-09-06,0.9856
2017-09-07,0.9876
2017-09-08,0.9886
2017-09-11,0.9884
2017-09-12,0.9889
2017-09-13,0.988
2017-09-14,0.9903
2017-09-15,0.9906
2017-09-18,0.9893
2017-09-19,0.9897
2017-09-20,0.9893
2017-09-21,0.9882
2017-09-22,0.9892
2017-09-25,0.991
2017-09-26,0.9904
2017-09-27,0.9903
2017-09-28,0.991
2017-09-29,0.9913
2017-10-09,0.9897
2017-10-10,0.9895
2017-10-11,0.9892
2017-10-12,0.9876
2017-10-13,0.9879
2017-10-16,0.9855
2017-10-17,0.9832
2017-10-18,0.9829
2017-10-19,0.9834
2017-10-20,0.9832
